Date,AAOI,ACHR,AEVA,AG,ALBT,AMBA,AMD,AMZN,AREC,ARQQ,ASML,ASNS,ASTS,AVAV,BABA,BBAI,BE,BEP,BIDU,BTDR,BYND,CACI,CHTR,CIFR,CLSK,CRML,CVX,DJT,DPRO,ELVA,EVGO,EVLV,FIX,GE,GGLL,GOOGL,GPUS,HIMX,HOOD,HPS,HUT,HYMC,INTC,IREN,JMIA,JOBY,LEGN,LLY,LMT,LSCC,LUNR,MARA,MBLY,MRVL,MSTR,MU,NDRA,NET,NFLX,NIU,NOC,NVDA,NVO,OKLO,ONDS,OPEN,OSCR,OSS,PATH,PLG,PLTR,POET,PRME,QQQ,QS,RCAT,RGTI,RKLB,ROIV,RTX,SCHL,SE,SIDU,SKYT,SMR,SNPS,SOFI,SPCE,SPGI,SPIR,SQQQ,SYM,TBLT,TDOC,TSLA,TSM,U,UUUU,V,VNM,ZETA
2024/5/21,12,3.480000019,3.299999952,7.611853123,4.349999905,49.49000168,164.6600037,183.1499939,1.279999971,10,912.6986084,5.300000191,4.710000038,196.7799988,82.89679718,1.549999952,15.13000011,25.99143219,105.1399994,5.909999847,7.300000191,426.8900146,275.1099854,4.019999981,18.42000008,11.89000034,149.6639862,44.18999863,6.974999905,3,2.170000076,2.940000057,325.637085,159.3213196,42.36339569,176.5162964,16.45000076,6.064642906,20.95999908,13.37356853,9.699999809,3.49000001,31.53992271,7.400000095,6.03000021,4.889999866,42.95999908,794.7949219,446.5476379,73.29000092,5.119999886,21.35000038,27.51000023,72.89784241,165.5420074,126.6650848,530.25,74.37999725,65.06099701,2.069999933,458.046936,95.3373642,131.043869,7.440000057,0.711000025,2.25,23.28000069,2.430000067,19.89999962,1.840000033,21.23999977,2.230000019,8.029999733,451.4170837,5.690000057,1.090000033,1.100000024,4.460000038,11.22999954,102.4040604,35.22567368,73.26000214,3.119999886,8.069999695,7.400000095,571.5300293,7.079999924,19.39999962,434.169342,8.970000267,212.9580841,43.54999924,3.00999999,11.82999992,186.6000061,150.1175537,20.55999947,6.739999771,272.936615,12.87334442,18.23999977
2024/5/22,11.97999954,3.420000076,3.450000048,7.183437347,4.425000191,50.84999847,165.5200043,183.1300049,1.279999971,10.07499981,909.7985229,5.199999809,4.65500021,196.1799927,79.5763092,1.5,17,26.41904831,102.4100037,5.900000095,7.320000172,427.7200012,271.0899963,4.130000114,18.44000053,11.14000034,147.4186401,44.59000015,6.949999809,2.970000029,2.230000019,2.75999999,327.0794983,159.1332855,41.63458633,175.0573273,12.94999981,6.166647911,19.65999985,13.34761906,9.850000381,3.369999886,31.22194099,7.760000229,5.699999809,4.869999886,42.59999847,794.5375366,447.8825684,76.5,5.059999943,21.23999977,27.80999947,73.27575684,164.6999969,125.4530716,551.25,74.98000336,64.04699707,2.130000114,460.7550354,94.90158081,129.948288,7.159999847,0.769999981,2.200000048,22.21999931,2.440000057,19.59000015,1.669999957,21.17000008,2.130000114,7.449999809,451.3279114,5.769999981,1.100000024,1.070000052,4.340000153,11.28999996,103.2588043,35.32080841,73.66999817,3.130000114,8.140000343,7.329999924,573.1300049,7.019999981,18.39999962,436.5678101,8.449999809,213.3967133,42.77999878,3.099999905,11.92000008,180.1100006,152.5402222,20.45000076,6.619999886,272.5706482,12.7036953,18.13999939
2024/5/23,11.89999962,3.279999971,3.279999971,7.014063835,4.065000057,49.06999969,160.4299927,181.0500031,1.25999999,10,921.5565796,5.449999809,4.139999866,197.2100067,77.76688385,1.519999981,15.72999954,26.01002693,101.4300003,5.630000114,7.199999809,425.7200012,268.4100037,3.900000095,17.09000015,8.109999657,146.8292084,43.90999985,6.775000095,2.880000114,2.099999905,2.680000067,328.8799133,163.5368805,40.25075912,172.2485352,13.30000019,5.981184483,19.23999977,13.15730762,8.859999657,3.339999914,29.89038658,7.070000172,5.659999847,4.809999943,39.5,800.0198364,445.3747864,74.01999664,4.960000038,20.07999992,27.55999947,74.60839844,154.4069977,125.4431381,491.75,73.62000275,63.56700134,1.99000001,453.4945984,103.7460861,131.441391,7.590000153,0.720000029,2.119999886,20.95999908,2.279999971,19.04000092,1.669999957,20.71999931,1.970000029,6.940000057,449.2976379,5.53000021,1.100000024,1.059999943,4.21999979,10.93999958,102.3846283,35.31129456,71.73000336,2.99000001,8,6.670000076,586.2999878,6.829999924,18.07999992,430.625824,8.149999619,216.6865082,41.47999954,2.950000048,11.44999981,173.7400055,153.4585114,19.60000038,6.610000134,271.2353821,12.81346893,17.14999962
2024/5/24,12.53999996,3.299999952,3.410000086,7.143584728,4.440000057,50.11999893,166.3600006,180.75,1.254999995,10,943.2280884,5.449999809,4.739999771,199.7700043,78.20961761,1.570000052,16.29000092,26.58637428,100.2799988,6.059999943,7.170000076,429.019989,271.4599915,4.090000153,17.62999916,9.93999958,147.5870209,45.81000137,6.875,2.859999895,2.140000105,2.829999924,340.5184021,165.5853119,40.9149971,173.6777344,13.30000019,5.981184483,20.51000023,13.23516178,9.279999733,3.569999933,30.52635193,7.829999924,6.159999847,4.909999847,41.40999985,799.010437,445.6322327,76.56999969,5.130000114,21.20999908,25.65999985,76.25930023,168.4839935,128.6420746,493.5,74.19000244,64.67500305,2.00999999,454.7425232,106.414711,131.8970642,10.14999962,0.746999979,2.130000114,20.55999947,2.420000076,18.97999954,1.75,21.01000023,1.75,6.925000191,453.5464172,5.800000191,1.024999976,1.070000052,4.210000038,10.97999954,103.2199402,35.21617126,71.98000336,3.029999971,8.229999542,7.78000021,587.4000244,6.920000076,17.13999939,432.5604553,9,210.5455933,40.90999985,2.849999905,11.47999954,179.2400055,156.3012238,19.39999962,6.559999943,271.4925232,12.57396507,17.25
2024/5/28,12.38000011,3.200000048,3.299999952,7.581963539,4.514999866,50.34999847,171.6100006,182.1499939,1.25999999,10.02499962,978.3739624,4.880000114,5.329999924,198.8000031,77.55514526,1.600000024,16.53000069,25.79621887,99.76000214,6.110000134,7.170000076,423.1099854,271.4200134,4,17.69000053,10,148.7939301,49.93000031,7,2.819999933,2.079999924,2.869999886,337.0467224,166.8025055,41.54232788,175.0771484,12.60000038,5.944091797,20.46999931,13.16596127,9.199999809,3.690000057,30.86421013,7.889999866,6.239999771,4.860000134,41.68000031,799.4359741,437.174408,77.48999786,5.119999886,20.72999954,26.48999977,77.9002533,167.5350037,131.8012238,481.25,73.87000275,64.90000153,2.069999933,444.0864258,113.842926,129.9967651,10.78999996,0.730000019,2.200000048,20.42000008,2.440000057,18.75,1.940000057,21.04999924,1.860000014,6.5,455.2597351,5.800000191,0.99000001,1.049999952,4.389999866,10.82999992,102.4914627,35.23519516,69.62999725,2.920000076,8.079999924,9.479999542,587.9400024,6.889999866,21,425.4143066,9.18999958,208.1330872,41.31000137,2.880000114,11.35999966,176.75,155.7248688,19.07999992,6.820000172,268.020874,12.79350948,17
2024/5/29,11.97999954,3.00999999,3.160000086,7.233253479,4.289999962,49.15000153,165.1399994,182.0200043,1.25,9.975000381,944.8656006,4.800000191,9.020000458,197.75,76.09220123,1.529999971,15.52000046,24.662117,98.47000122,5.980000019,7.179999828,418.8699951,271.3500061,3.799999952,17.06999969,10.94999981,146.7917786,51.11999893,6.699999809,2.869999886,2.049999952,2.700000048,336.1216125,161.8942261,41.30246353,174.5809021,11.55000019,5.981184483,21.08499908,13.06215572,8.920000076,3.420000076,29.94007111,7.739999771,6.440000057,4.699999809,42.08000183,803.067749,431.6820679,76.23999786,5.019999981,20.23999977,26.02000046,75.36423492,161.8699951,130.7183685,467.25,75.19999695,65.46199799,1.980000019,435.2047424,114.7664337,128.639389,11.02999973,0.717000008,2.059999943,20.18000031,2.269999981,18.29999924,1.909999967,20.94000053,1.899999976,6.539999962,452.0508728,5.71999979,1,1.059999943,4.179999828,10.72999954,101.5687332,34.38855743,68.06999969,2.930000067,7.679999828,8.869999886,580.210022,6.849999905,19.02000046,420.3400879,9.529999733,212.519455,40.93000031,2.960000038,11.14999962,176.1900024,150.7720795,18.75,6.789999962,265.9240112,12.64381981,17.12999916
2024/5/30,11.59000015,3.200000048,3.25999999,7.193400383,4.800000191,48.31000137,166.75,179.3200073,1.159999967,10,952.9935303,4.840000153,8.409999847,200.4400024,76.64080048,1.529999971,16.63999939,25.60100555,98.91000366,5.820000172,7.349999905,423.3299866,276.1099854,3.75999999,16.38999939,11.06999969,148.0641785,51.84000015,6.824999809,2.849999905,2.079999924,2.75999999,333.455719,162.4879303,39.53117371,170.8193359,11.89999962,5.981184483,21.84000015,13.20056152,8.989999771,3.420000076,29.99969482,7.409999847,6.949999809,4.809999943,43.33000183,806.5609741,439.5201416,75.86000061,5.039999962,20.04000092,25.85000038,76.42836761,154.1000061,125.4630127,490,67.98000336,64.76599884,2.019999981,435.3314514,110.4436569,128.7557526,10.27999973,0.74000001,2.109999895,19.85000038,2.220000029,12.06999969,1.789999962,21.72999954,1.820000052,6.5,447.2079468,5.989999771,1.00999999,1.049999952,4.329999924,10.39000034,102.68573,34.24586868,67.15000153,2.940000057,7.619999886,8.710000038,564.7299805,6.909999847,17.57999992,417.0066833,9.359999657,219.756958,41.43000031,3.029999971,11.28999996,178.7899933,149.4239807,18.21999931,6.96999979,268.3373413,12.58394337,16.45999908
2024/5/31,10.48999977,3.269999981,3.230000019,7.133621216,4.425000191,58.25999832,166.8999939,176.4400024,1.149999976,9.75,947.3018799,4.360000134,8.274999619,202.1499939,75.39922333,1.5,16.31999969,26.24609184,97.19999695,6.130000114,7.590000153,424.480011,287.1199951,3.710000038,16.06999969,10.75,151.8439178,49.09000015,6.900000095,2.849999905,2.029999971,2.859999895,325.617157,163.4181671,39.62342453,171.2064209,11.89999962,6.027550697,20.89999962,13.46007538,8.68999958,3.430000067,30.65553474,7.789999962,7.090000153,4.869999886,40.00999832,811.7859497,448.4832764,74.23999786,5.010000229,19.52000046,25.65999985,68.43247223,152.4490051,124.1814575,470.75,67.69000244,64.16200256,2.049999952,439.4749451,109.5771027,131.1602173,10.06999969,0.723999977,2.180000067,19.95999908,2.140000105,12.26000023,1.889999986,21.68000031,1.779999971,6.480000019,446.3760071,5.909999847,1,1.049999952,4.369999886,10.35999966,104.715744,34.51222229,67.51999664,2.869999886,7.559999943,8.729999542,560.7999878,6.900000095,17.29999924,422.8623657,9.149999619,219.756958,39.56999969,3.049999952,11.23999977,178.0800018,147.5483398,18.27000046,7,269.4846802,12.58394337,16.32999992
2024/6/3,10.72999954,3.299999952,3.309999943,7.063879013,18.45000076,55.40999985,163.5500031,178.3399963,1.179999948,9.625,952.3622437,4.679999828,8.380000114,203.2700043,74.97574615,1.480000019,15.75,26.40618896,95.66999817,6.340000153,7.760000229,419.8900146,286.2200012,3.640000105,15.65499973,11.27999973,147.3157043,46.74000168,6.75,2.880000114,1.950000048,2.670000076,315.0730286,159.7765503,39.94631577,171.8713684,11.89999962,6.14810133,21.28000069,13.55522919,8.960000038,3.480000019,30.09906387,8,7.159999847,4.869999886,40.02999878,822.592041,448.8768921,62.74000168,4.940000057,19.57999992,26.45999908,67.83576965,162.7409973,127.3306885,379.75,67.43000031,63.37900162,1.970000029,438.0710449,114.9413605,131.4898682,9.289999962,0.683000028,2.180000067,19.20999908,2.170000076,11.92000008,1.700000048,21.31999969,1.730000019,6.550000191,448.7727356,5.78000021,0.976000011,1.029999971,4.329999924,10.85999966,104.2883835,33.93194962,69.34999847,2.619999886,7.519999981,7.630000114,561.1799927,6.769999981,18.15999985,424.5933228,9.229999542,217.7831116,39.41999817,2.990099907,11.07999992,176.2899933,151.3679657,18.03000069,6.820000172,267.4274292,12.76357174,15.96000004
2024/6/4,10.05000019,3.25,3.089999914,6.625501156,12.81000042,56.15000153,159.9900055,179.3399963,1.179999948,9.375,937.8916016,4.699999809,8.670000076,202.7100067,75.50509644,1.480000019,15.02000046,25.89764977,94.84999847,7.150000095,7.760000229,422.230011,280.6000061,3.849999905,16.09000015,10.67000008,146.0713959,45.49000168,6.699999809,2.880000114,1.940000057,2.599999905,299.415802,159.6973724,40.24153137,172.4867401,11.55000019,5.999731064,20.78000069,13.57252979,9.56000042,3.200000048,29.84070396,8.890000343,7.25,4.869999886,41.34000015,823.9082031,450.1152649,61.54999924,4.900000095,20.52000046,25.38999939,66.01580048,163.8769989,125.8107147,148.75,68.01999664,63.16199875,1.960000038,437.1546021,116.3776245,135.658905,8.569999695,0.649999976,2.160000086,18.95000076,2.019999981,11.75,1.610000014,22.10000038,1.769999981,6.449999809,450.0007935,5.639999866,0.954999983,1.019999981,4.28000021,10.72999954,104.803154,33.56094742,70.08000183,2.640000105,7.389999866,6.980000019,561.7299805,6.71999979,17.29999924,427.1452637,9.329999924,216.2478638,38.58000183,2.839999914,10.86999989,174.7700043,148.9452972,17.95000076,6.360000134,269.4451294,12.80348873,15.64999962
2024/6/5,10.57999992,3.450000048,3.059999943,6.685279369,10.39500046,59.13999939,166.1699982,181.2799988,1.169999957,9.875,1027.19165,37.20000076,8.789999962,204.4100037,76.83329773,1.409999967,15.68000031,26.30259514,97.40000153,7.010000229,7.46999979,423.9500122,278.1000061,4.039999962,16.36000061,10.27999973,144.9954681,46.75,6.75,2.849999905,2.150000095,2.619999886,317.9676514,160.8551636,41.00724792,174.0945892,11.55000019,6.129555225,21.56999969,13.57252979,10.03999996,3.119999886,30.58597565,9.06000042,7.760000229,5.159999847,43.63999939,823.086792,446.6018372,63.88999939,4.710000038,21.06999969,25.94000053,69.41705322,169.4689941,132.8344269,243.25,69.84999847,65.02700043,1.99000001,431.2854309,122.3775711,136.7060089,9.090000153,0.649999976,2.220000029,19.70000076,2.180000067,11.86999989,1.659999967,22.95999908,1.75999999,6.579999924,459.0726929,5.690000057,0.935000002,1.049999952,4.440000057,10.88000011,105.3276672,33.15190125,71.12999725,2.819999933,7.670000076,7.789999962,588.1400146,6.909999847,17.26000023,431.5468445,10.17000008,203.0887604,39.84999847,2.779999971,10.97999954,175,159.1537323,17.62999916,6.099999905,271.5024414,12.88332367,16.54000092
2024/6/6,10.38000011,3.430000067,3.160000086,6.824763775,7.934999943,57.58000183,166.7799988,185,1.149999976,9.725000381,1038.308472,19.70000076,9.319999695,203.8600006,77.00653839,1.360000014,15.35000038,26.18958664,97.76000214,7.320000172,7.800000191,420.7900085,279.3599854,4.110000134,16.32999992,10.86999989,145.8842773,46.02000046,6.449999809,2.849999905,2.130000114,2.569999933,303.4245911,158.9452667,41.57922745,175.4046936,11.55000019,6.157374382,22.96999931,13.54657841,10.47000027,3.13499999,30.22824478,10.27000046,7.949999809,5.150000095,46.56000137,828.559082,449.8560486,61.56999969,4.489999771,20.79999924,27.39999962,67.72636414,165.6629944,129.2182617,201.25,71.25,64.85199738,2.00999999,433.6350403,120.9362946,138.063385,8.479999542,0.620000005,2.279999971,19.5,2.109999895,12.25,1.870000005,23.79000092,1.779999971,6.889999866,458.9143066,5.690000057,0.88499999,1.049999952,4.369999886,10.61999989,105.0751343,32.94262314,72,2.890000105,7.860000134,7.670000076,573.8499756,7.079999924,16.55999947,429.9346008,9.619999886,203.7467194,39.34999847,3.00999999,11.02999973,177.9400024,158.3233795,18.03000069,6.150000095,274.0147095,12.78353119,16.37999916
2024/6/7,10.55000019,3.359999895,3.119999886,6.306679249,7.050000191,56.90999985,167.8699951,184.3000031,1.149999976,9.449999809,1014.447021,15.60000038,8.619999886,202.2899933,75.46660614,1.440000057,14.84000015,25.07834244,95.88999939,7.300000191,7.590000153,417.519989,276.8299866,4.03000021,15.57999992,10.27999973,146.0246277,44.59000015,6.449999809,2.849999905,2.039999962,2.460000038,303.1261902,160.23172,40.48139572,173.1517029,10.85000038,6.055370331,22.18000031,13.58118057,9.680000305,2.75,30.5462265,10.52999973,7.5,4.989999771,45.56999969,841.1266479,451.3055725,60.77000046,4.489999771,19.27000046,31.68000031,67.61697388,159.6199951,130.0825806,176.75,70.73000336,64.14700317,1.919999957,429.0138245,120.826355,138.5287628,8.350000381,0.634000003,2.130000114,19.31999969,2.079999924,12,1.75999999,23.30999947,1.720000029,6.570000172,458.5082092,5.5,0.81099999,1.019999981,4.440000057,10.47000027,105.0071335,33.03774643,72.47000122,2.839999914,7.619999886,8.079999924,571.4500122,6.989999771,16.92000008,424.0789795,9.210000038,204.4046631,36.79000092,3.00999999,10.64000034,177.4799957,160.5897522,17.27000046,5.940000057,275.6269531,12.78353119,16.72999954
2024/6/10,10.17000008,3.299999952,3.109999895,6.346531868,7.050000191,57.52999878,160.3399963,187.0599976,1.100000024,9.300000191,1027.556519,16.5,8.479999542,204.8899994,76.32319641,1.360000014,15.13000011,25.4832859,95.48000336,7.289999962,7.179999828,419.9599915,276.0700073,4.179999828,15.69999981,10.81000042,146.6420898,42.09000015,5.875,2.839999914,2.109999895,2.5,305.7323914,161.1421509,40.8596344,173.8969421,11.19999981,6.194467068,23.42000008,13.54657841,9.850000381,2.950000048,30.71515465,10.31000042,8.779999733,5.090000153,45.54000092,855.9801636,448.7424622,61.45000076,4.389999866,19.45999908,32.47000122,69.08885193,159.9920044,133.9371643,196,71.72000122,64.44999695,1.919999957,424.8507996,121.72789,139.2559357,9.050000191,0.689999998,2.119999886,20.51000023,2.529999971,12.01000023,1.720000029,23.12999916,1.779999971,7.679999828,460.360199,5.710000038,0.88499999,1.029999971,4.559999943,10.57999992,104.0164032,32.60967636,72.97000122,2.730000019,7.769999981,8.680000305,576.1799927,7.03000021,16.04000092,425.3252869,9.720000267,202.2115021,37.72000122,3.003900051,10.65999985,173.7899933,164.2726135,17.96999931,6.099999905,272.0365295,12.81346893,16.37000084
2024/6/11,10.17000008,3.299999952,2.99000001,6.316642284,6.900000095,56.84000015,158.9600067,187.2299957,1.110000014,9.875,1021.933899,14,9.869999886,211.3500061,74.97574615,1.399999976,14.75,24.62630844,93.94999695,7.539999962,7.130000114,422.5700073,276.8299866,4.195000172,15.94999981,9.899999619,146.4082031,39.31000137,5.699999809,2.859999895,2.140000105,2.380000114,299.5053406,158.6880188,41.57000732,175.4967041,10.85000038,6.472661972,23.21999931,13.56387901,9.930000305,2.809999943,30.72509193,12.35000038,9.010000229,5.090000153,44.25,856.791626,444.269043,60.93999863,4.150000095,19.82999992,30.11000061,70.0137558,155.548996,134.1855316,192.5,72.62999725,64.85500336,1.809999943,419.0499268,120.8582764,137.4719543,9.449999809,0.864000022,2.130000114,20.01000023,2.5,11.81000042,1.649999976,23.85000038,1.75999999,7.420000076,463.5195618,5.610000134,0.910000026,1.049999952,4.570000172,10.56999969,103.8512878,32.43844604,73.30000305,2.829999924,8.380000114,8.960000038,579.9099731,7,18.02000046,424.1482239,9.329999924,198.0444489,36.34999847,3.089999914,10.43999958,170.6600037,161.8792267,17.56999969,5.820000172,271.6705933,12.62386036,16.5
2024/6/12,10.43999958,3.359999895,2.99000001,6.16719532,7.364999771,57.43000031,160.2400055,186.8899994,1,9.625,1054.337646,15,9.760000229,217.5700073,75.11049652,1.399999976,15.31000042,24.16485977,94.37999725,8.159999847,7.050000191,427.3500061,275.0599976,4.570000172,17.25,10.19999981,144.2844391,40.93000031,5.675000191,2.880000114,2.150000095,2.400000095,317.0923157,159.3708038,42.04973221,176.659256,10.85000038,6.51902771,23.70000076,13.64173317,10.93000031,2.730000019,30.56610107,13.55000019,9.859999657,5.139999866,45.75,858.2561646,440.7268066,63.06000137,4.159999847,20.30999947,29.34000015,72.9575119,160.3670044,139.8283234,197.75,75.41999817,65.0059967,1.75999999,416.4468079,125.146431,138.8972015,10.19999981,0.86500001,2.230000019,19.05999947,2.549999952,11.81000042,1.679999948,23.77000046,1.75,7.679999828,469.5905762,5.570000172,1,1.019999981,4.639999866,10.82999992,103.7055893,32.98067474,73.87999725,2.819999933,8.510000229,8.449999809,590.8900146,7.070000172,17.04000092,435.4638367,9.43999958,190.3683014,37.83000183,3.029999971,10.19999981,177.2899933,168.9811707,17.90999985,5.940000057,267.3680725,12.92324066,17.37999916
2024/6/13,10.09000015,3.269999981,2.789999962,6.067563057,7.050000191,56.77999878,159.8999939,183.8300018,0.74000001,9.350000381,1038.407104,14.30000019,9.979999542,215.5099945,74.42212677,1.370000005,15.10000038,24.13660812,93.98999786,9.850000381,6.809999943,425.480011,274.1700134,4.989999771,17.96500015,11.39000034,142.9933624,39.93000031,5.5,3.069999933,2.049999952,2.400000095,323.1999817,154.0666962,40.81351471,174.04599,10.14999962,6.222286701,23.30999947,13.63302326,11.51000023,2.680000067,30.26799202,13.69999981,9.460000038,5,43.66999817,874.1190186,440.1988525,61.91999817,4.03000021,20,29.09000015,72.47020721,148.3880005,142.2026825,176.75,73.51000214,65.3259964,1.799999952,412.8103027,129.5545502,138.15065,10.21000004,0.800000012,2.099999905,19,2.519999981,11.52999973,1.679999948,23.27000046,1.769999981,7.900000095,472.1358643,5.21999979,0.970000029,1.019999981,4.550000191,10.81000042,102.0155411,32.17208862,74.55999756,2.700000048,8.180000305,8.420000076,586.539978,6.800000191,14.60000038,432.4370728,10.47000027,187.2978516,37.13000107,3.00999999,9.949999809,182.4700012,169.4456787,16.78000069,6.119999886,268.2285767,12.89330292,16.43000031
2024/6/14,10.07999992,3.220000029,2.75999999,6.087489605,6.75,56.5,159.6300049,183.6600037,0.890999973,9.25,1013.934265,13.5,10.22000027,215.2400055,72.13085175,1.360000014,14.32999992,23.75049973,91.98999786,9.949999809,6.650000095,423.8699951,276.2600098,4.949999809,17.70999908,11.52999973,142.7407684,37.04999924,5.300000191,2.970000029,2.039999962,2.339999914,312.1981812,154.254715,41.57922745,175.6656036,10.5,6.120281696,22.42000008,13.58946514,11.27999973,2.75,30.25805664,13.22000027,9.289999962,4.880000114,42.45000076,869.289856,439.9876709,60.22000122,3.880000114,19.46999931,28.21999931,72.86799622,149.5540009,140.4343262,182,75.58999634,66.93800354,1.799999952,413.4634705,131.8235931,138.1603546,9.460000038,0.786000013,2.059999943,19,2.470000029,11.53999996,1.669999957,23.56999969,1.690000057,7.110000134,474.5821533,5.090000153,1.039999962,0.986000001,4.389999866,10.68999958,101.2384872,32.58114243,74.41999817,2.579999924,8.100000381,8.18999958,590.210022,6.460000038,13.69999981,429.6773987,10.52000046,184.8853607,35.27000046,2.894999981,10,178.0099945,169.0536804,16.39999962,6.019999981,267.7043762,12.67375755,16.04000092
2024/6/17,10.17000008,3.170000076,2.75999999,6.017747879,6.255000114,55.90000153,158.3999939,184.0599976,0.846000016,9.024999619,1038.17041,11.5,11.75,215.1100006,73.31091309,1.320000052,13.94999981,23.48681641,91.41000366,9.380000114,6.489999771,430.3099976,285.9500122,5,19.23999977,11.30000019,143.320816,34.72000122,5.375,2.75,2.099999905,2.269999981,320.1561279,161.5280762,41.76374054,176.1127472,9.800000191,6.194467068,22.25,13.60688972,12.23999977,2.589999914,30.78471375,14.44999981,9.409999847,4.920000076,41.5,875.7814941,440.6308289,60.02999878,3.74000001,20.02000046,27.60000038,71.42596436,150.7259979,146.8619537,243.25,77.68000031,67.58300018,1.799999952,419.0108948,130.9239655,136.0951996,9.399999619,0.744000018,1.99000001,18.79999924,2.630000114,11.43000031,1.700000048,25.02000046,1.720000029,6.349999905,480.3957214,5.090000153,1.120000005,1.039999962,4.340000153,10.72000027,101.4716034,32.87603378,74.91999817,2.599999905,8.010000229,8.5,612.7199707,6.460000038,11.69999981,428.5893555,10.46000004,178.3058014,34.11999893,3.069999933,10.10999966,187.4400024,173.6889191,16.45999908,5.989999771,268.2088318,12.62386036,16.06999969
2024/6/18,10.03999996,3.059999943,2.769999981,6.127342701,6.300000191,55.16999817,154.6300049,182.8099976,0.842999995,8.375,1046.959229,21.20000076,11.39000034,219.3099976,73.22240448,1.289999962,13.64999962,23.66574287,90.87000275,9.079999924,6.389999866,431.8699951,277.6199951,5.010000229,19.47999954,11.28999996,143.4517822,31.30999947,5.625,2.730000019,2.039999962,2.25999999,325.4679871,163.2499237,40.73970795,173.9764252,10.85000038,6.871407509,21.86000061,13.62431145,11.96000004,2.470000029,30.43692017,13.94999981,7.849999905,5,40.47999954,882.1643677,441.5812378,60.02999878,3.680000067,20.28000069,25.96999931,72.7387085,146.9429932,152.4451599,227.5,79.08000183,68.56700134,1.779999971,415.1598816,135.5219879,136.5121155,9.890000343,0.730000019,1.970000029,19.22999954,2.630000114,11.26000023,1.74000001,25.81999969,1.950000048,6.28000021,480.54422,5.039999962,1.019999981,0.980000019,4.909999847,10.84000015,101.7629929,33.00920868,76.27999878,2.549999952,7.78000021,9.539999962,620.3099976,6.420000076,10.13000011,431.1116028,10.40999985,178.0864716,34.47999954,3.119999886,10.09000015,184.8600006,176.0898438,16.07999992,6.119999886,270.6320496,12.6837368,15.60000038
2024/6/20,8.869999886,3.119999886,2.559999943,6.366457939,6.585000038,55.90000153,161.7799988,186.1000061,0.828000009,7.75,1036.463989,17.79999924,11.22000027,203.5899963,73.11423492,1.200000048,14.01000023,23.26079941,88.80999756,9.859999657,6.570000172,430.6799927,284,5.239999771,19.17000008,11.60000038,146.5485382,26.75,5.425000191,2.609999895,1.960000038,2.160000086,320.7032166,163.2796173,41.28401184,175.1787415,10.85000038,8.021278381,21.72999954,13.54590893,13.01000023,2.480000019,30.42698479,13.89999962,7.909999847,4.800000191,40.79999924,876.7512207,447.6673279,59.75999832,3.660000086,20.65999985,26.13999939,72.83817291,146.5399933,143.2457886,208.25,78.44999695,67.90299988,1.789999962,423.5931702,130.7240601,136.6963348,9.340000153,0.660000026,1.850000024,18.04000092,2.670000076,11.36999989,1.779999971,25.55999947,2.00999999,6.150000095,476.8402405,4.920000076,1.00999999,0.879999995,4.800000191,10.80000019,102.0543823,32.88554764,76,2.470000029,7.420000076,9.510000229,610.1799927,6.320000172,8.859999657,433.9405518,9.909999847,182.4728546,34.00999832,3.420000076,9.649999619,181.5700073,171.8661957,15.52999973,6.099999905,273.7970886,12.40431595,15.44999981
2024/6/21,9.100000381,3.660000086,2.599999905,6.127342701,7.184999943,55.33000183,161.2299957,189.0800018,0.728999972,7.5,1022.516052,18.70000076,10.07999992,189.4799957,72.44553375,1.289999962,12.81999969,23.09128761,88.58999634,9.510000229,6.510000229,433.769989,290.3500061,4.559999943,17.29000092,11.5,145.2761383,27.65999985,5.275000095,2.609999895,2.029999971,2.24000001,314.6452332,162.5275269,42.70474625,178.4875641,9.800000191,7.613259792,22.29000092,13.58946514,12.35000038,2.440000057,30.89402008,13.27999973,7.170000076,5.190000057,42.61000061,874.663269,448.8768921,58.56000137,3.660000086,19.20999908,26.88999939,71.49556732,148.3760071,138.626236,213.5,77.94000244,68.61199951,1.840000033,421.263031,126.5158463,137.636795,9.020000458,0.689999998,1.889999986,18.05999947,2.559999943,11.96000004,1.75999999,23.84000015,1.879999995,5.989999771,475.5626221,4.920000076,1.019999981,0.953000009,5.010000229,10.68999958,102.5788956,33.49435806,75.41999817,2.400000095,7.480000019,10.02000046,605.5300293,6.320000172,9.520000458,434.4450378,9.880000114,184.2273865,32.52999878,3.789999962,9.710000038,183.0099945,170.4746399,15.97000027,6.070000172,272.2145691,12.42427444,15.61999989
