Date,Close
2020/11/20,13.04719257
2020/11/23,13.09928226
2020/11/24,12.91759682
2020/11/25,13.19373798
2020/11/27,13.22015572
2020/11/30,13.35997009
2020/12/1,13.34850597
2020/12/2,13.50252914
2020/12/3,13.35843182
2020/12/4,13.52022839
2020/12/7,13.56859016
2020/12/8,13.3125639
2020/12/9,12.89448643
2020/12/10,12.93587017
2020/12/11,12.97675705
2020/12/14,13.27142715
2020/12/15,13.32303429
2020/12/16,13.20536423
2020/12/17,13.30383492
2020/12/18,13.23478317
2020/12/21,13.29486179
2020/12/22,13.24101353
2020/12/23,12.97276688
2020/12/24,12.95730686
2020/12/28,12.86382675
2020/12/29,12.90695095
2020/12/30,13.1088829
2020/12/31,13.01839066
2021/1/4,13.07672405
2021/1/5,13.36716175
2021/1/6,12.57912445
2021/1/7,13.30657959
2021/1/8,13.23951721
2021/1/11,13.58330059
2021/1/12,13.44693375
2021/1/13,13.49380207
2021/1/14,13.16322899
2021/1/15,12.82343674
2021/1/19,12.98872566
2021/1/20,13.32826996
2021/1/21,13.82861137
2021/1/22,13.67404461
2021/1/25,13.61496353
2021/1/26,13.39757442
2021/1/27,12.88152599
2021/1/28,13.01440048
2021/1/29,12.95332336
2021/2/1,13.19988155
2021/2/2,13.51873398
2021/2/3,13.49255562
2021/2/4,13.62593365
2021/2/5,13.55288601
2021/2/8,14.39826012
2021/2/9,14.22325134
2021/2/10,14.72284603
2021/2/11,15.20798016
2021/2/12,14.9192934
2021/2/16,15.28725815
2021/2/17,14.86419868
2021/2/18,14.7874155
2021/2/19,14.88464069
2021/2/22,14.31549168
2021/2/23,14.10234261
2021/2/24,14.45834064
2021/2/25,13.27018356
2021/2/26,13.67604065
2021/3/1,13.80293369
2021/3/2,13.3686552
2021/3/3,12.76884079
2021/3/4,12.33555889
2021/3/5,12.42655563
2021/3/8,11.56073952
2021/3/9,12.48945045
2021/3/10,12.43757725
2021/3/11,12.96153259
2021/3/12,12.82437229
2021/3/15,13.15879917
2021/3/16,13.2585535
2021/3/17,13.30842972
2021/3/18,12.69120216
2021/3/19,12.81414795
2021/3/22,13.1538105
2021/3/23,13.0385952
2021/3/24,12.61189842
2021/3/25,12.5044136
2021/3/26,12.80766392
2021/3/29,12.91639519
2021/3/30,12.84008217
2021/3/31,13.31541157
2021/4/1,13.7777729
2021/4/5,13.95308971
2021/4/6,13.82740021
2021/4/7,14.10870647
2021/4/8,14.2817812
2021/4/9,14.36457443
2021/4/12,15.17158318
2021/4/13,15.64092445
2021/4/14,15.23941708
2021/4/15,16.09754944
2021/4/16,15.87335396
2021/4/19,15.32395744
2021/4/20,15.1339283
2021/4/21,15.32271194
2021/4/22,14.81371784
2021/4/23,15.22769737
2021/4/26,15.43992233
2021/4/27,15.34391022
2021/4/28,15.23916721
2021/4/29,15.28704929
2021/4/30,14.97257614
2021/5/3,14.8002491
2021/5/4,14.31594563
2021/5/5,14.42293167
2021/5/6,14.48727131
2021/5/7,14.77581024
2021/5/10,14.23065567
2021/5/11,14.27105713
2021/5/12,13.72465324
2021/5/13,13.63163185
2021/5/14,14.20795918
2021/5/17,14.13065243
2021/5/18,13.98127079
2021/5/19,14.031147
2021/5/20,14.57655239
2021/5/21,14.95486927
2021/5/24,15.57359219
2021/5/25,15.60925674
2021/5/26,15.66137505
2021/5/27,15.44989777
2021/5/28,16.20453644
2021/6/1,16.2244873
2021/6/2,16.73697853
2021/6/3,16.92800713
2021/6/4,17.53500557
2021/6/7,17.57565498
2021/6/8,17.41405487
2021/6/9,17.31951141
2021/6/10,17.38611794
2021/6/11,17.78547668
2021/6/14,17.97854042
2021/6/15,17.74880409
2021/6/16,17.77050591
2021/6/17,18.61561966
2021/6/18,18.59715652
2021/6/21,18.38613129
2021/6/22,18.84460449
2021/6/23,19.01472282
2021/6/24,19.16264153
2021/6/25,18.98853493
2021/6/28,19.94040489
2021/6/29,19.98206329
2021/6/30,19.95786476
2021/7/1,20.16689873
2021/7/2,20.44128609
2021/7/6,20.6523056
2021/7/7,20.32629013
2021/7/8,19.85833931
2021/7/9,20.00550652
2021/7/12,20.46672821
2021/7/13,20.204813
2021/7/14,19.79722214
2021/7/15,18.92392921
2021/7/16,18.12047386
2021/7/19,18.73784447
2021/7/20,18.57047081
2021/7/21,19.36669159
2021/7/22,19.5502758
2021/7/23,19.51436043
2021/7/26,19.25094414
2021/7/27,19.16513634
2021/7/28,19.45948219
2021/7/29,19.61812401
2021/7/30,19.4554882
2021/8/2,19.7059288
2021/8/3,19.77078438
2021/8/4,20.22875786
2021/8/5,20.59094429
2021/8/6,20.32055092
2021/8/9,20.2497139
2021/8/10,19.89151573
2021/8/11,19.65504074
2021/8/12,19.86058044
2021/8/13,20.14295578
2021/8/16,19.90548134
2021/8/17,19.41457748
2021/8/18,18.99751091
2021/8/19,19.75382423
2021/8/20,20.76954842
2021/8/23,21.9090023
2021/8/24,21.74436378
2021/8/25,22.16343117
2021/8/26,22.01875496
2021/8/27,22.58548927
2021/8/30,22.63737297
2021/8/31,22.33898926
2021/9/1,22.39487267
2021/9/2,22.34996223
2021/9/3,22.7960453
2021/9/7,22.61541939
2021/9/8,22.29308701
2021/9/9,22.13141441
2021/9/10,22.43179703
2021/9/13,22.10646629
2021/9/14,22.19627953
2021/9/15,22.29507828
2021/9/16,22.19627953
2021/9/17,21.85498238
2021/9/20,21.06959915
2021/9/21,21.20232964
2021/9/22,21.89590073
2021/9/23,22.4357872
2021/9/24,22.0356102
2021/9/27,21.6154747
2021/9/28,20.65644646
2021/9/29,20.47483063
2021/9/30,20.67341614
2021/10/1,20.6993618
2021/10/4,19.69144058
2021/10/5,20.40896225
2021/10/6,20.65744591
2021/10/7,21.03168106
2021/10/8,20.78817749
2021/10/11,20.65245819
2021/10/12,20.62850952
2021/10/13,20.89595795
2021/10/14,21.70130157
2021/10/15,21.81705666
2021/10/18,22.17632103
2021/10/19,22.24418259
2021/10/20,22.0575676
2021/10/21,22.64535141
2021/10/22,22.67928696
2021/10/25,23.11837959
2021/10/26,24.6661911
2021/10/27,24.40074158
2021/10/28,24.88973427
2021/10/29,25.51445007
2021/11/1,25.77390862
2021/11/2,26.34672928
2021/11/3,26.54332352
2021/11/4,29.73974419
2021/11/5,29.69084167
2021/11/8,30.7406826
2021/11/9,30.5939846
2021/11/10,29.39844704
2021/11/11,30.32752991
2021/11/12,30.32752991
2021/11/15,29.96328163
2021/11/16,30.14091682
2021/11/17,29.20085526
2021/11/18,31.60988998
2021/11/19,32.91719818
2021/11/22,31.8903141
2021/11/23,31.68074417
2021/11/24,32.60683823
2021/11/26,31.43824005
2021/11/29,33.30738831
2021/11/30,32.6088295
2021/12/1,31.3742218
2021/12/2,32.06388474
2021/12/3,30.63365936
2021/12/6,29.97893143
2021/12/7,32.36430359
2021/12/8,31.76447105
2021/12/9,30.43105125
2021/12/10,30.13961792
2021/12/13,28.10655594
2021/12/14,28.28221512
2021/12/15,30.40011024
2021/12/16,28.33211517
2021/12/17,27.74725342
2021/12/20,27.66541481
2021/12/21,29.01878738
2021/12/22,29.34315491
2021/12/23,29.5826931
2021/12/27,30.88517761
2021/12/28,30.26337624
2021/12/29,29.94300079
2021/12/30,29.52880096
2021/12/31,29.35413551
2022/1/3,30.06276321
2022/1/4,29.23336983
2022/1/5,27.55063057
2022/1/6,28.1235218
2022/1/7,27.19432068
2022/1/10,27.3470211
2022/1/11,27.76321602
2022/1/12,27.94486809
2022/1/13,26.52362061
2022/1/14,26.88990784
2022/1/18,25.85292053
2022/1/19,25.01853561
2022/1/20,24.10331345
2022/1/21,23.32881165
2022/1/24,23.32681465
2022/1/25,22.28083611
2022/1/26,22.72797585
2022/1/27,21.9015789
2022/1/28,22.79584122
2022/1/31,24.43866348
2022/2/1,24.59037018
2022/2/2,25.19320107
2022/2/3,23.90169907
2022/2/4,24.27198029
2022/2/7,24.68019485
2022/2/8,25.05945778
2022/2/9,26.653368
2022/2/10,25.77407074
2022/2/11,23.90269852
2022/2/14,24.22008705
2022/2/15,26.44377708
2022/2/16,26.4597435
2022/2/17,24.45961952
2022/2/18,23.59629631
2022/2/22,23.34477425
2022/2/23,22.34371948
2022/2/24,23.70208168
2022/2/25,24.11029434
2022/2/28,24.33785629
2022/3/1,23.4316082
2022/3/2,24.17729187
2022/3/3,23.67218208
2022/3/4,22.8955574
2022/3/7,21.31434822
2022/3/8,21.47606468
2022/3/9,22.9734211
2022/3/10,22.61805153
2022/3/11,22.06103325
2022/3/14,21.29238892
2022/3/15,22.93248749
2022/3/16,24.45280647
2022/3/17,24.72233391
2022/3/18,26.40636063
2022/3/21,26.68685722
2022/3/22,26.47722626
2022/3/23,25.58879852
2022/3/24,28.10036469
2022/3/25,27.6431694
2022/3/28,28.16924286
2022/3/29,28.60547447
2022/3/30,27.64117622
2022/3/31,27.23788643
2022/4/1,26.66489792
2022/4/4,27.31175995
2022/4/5,25.88527679
2022/4/6,24.36396027
2022/4/7,24.16531372
2022/4/8,23.07823372
2022/4/11,21.8783493
2022/4/12,21.46608162
2022/4/13,22.16384697
2022/4/14,21.22051239
2022/4/18,21.74458885
2022/4/19,22.15885735
2022/4/20,21.4441185
2022/4/21,20.14740944
2022/4/22,19.4805851
2022/4/25,19.86690903
2022/4/26,18.75486946
2022/4/27,18.38252831
2022/4/28,19.7471199
2022/4/29,18.51429749
2022/5/2,19.49855995
2022/5/3,19.56743622
2022/5/4,20.29814339
2022/5/5,18.81077194
2022/5/6,18.64206696
2022/5/9,16.92011261
2022/5/10,17.56397438
2022/5/11,16.60067558
2022/5/12,16.14647484
2022/5/13,17.67477798
2022/5/16,17.23355675
2022/5/17,18.14494514
2022/5/18,16.90813255
2022/5/19,17.09380722
2022/5/20,16.66456604
2022/5/23,16.86820412
2022/5/24,16.12551689
2022/5/25,16.94506645
2022/5/26,17.81952095
2022/5/27,18.77783012
2022/5/31,18.63907623
2022/6/1,18.28769875
2022/6/2,19.55745316
2022/6/3,18.68698883
2022/6/6,18.75287247
2022/6/7,18.89262772
2022/6/8,18.61905479
2022/6/9,18.01998329
2022/6/10,16.94765282
2022/6/13,15.62271118
2022/6/14,15.81141949
2022/6/15,16.5013485
2022/6/16,15.57678318
2022/6/17,15.85534954
2022/6/21,16.5402832
2022/6/22,16.33460808
2022/6/23,16.19981575
2022/6/24,17.09941292
2022/6/27,16.84281158
2022/6/28,15.95719147
2022/6/29,15.51787281
2022/6/30,15.13547039
2022/7/1,14.5004549
2022/7/5,14.94077206
2022/7/6,15.10651398
2022/7/7,15.83338451
2022/7/8,15.81341553
2022/7/11,15.12847996
2022/7/12,15.05859089
2022/7/13,15.14046288
2022/7/14,15.3481369
2022/7/15,15.73753166
2022/7/18,16.07600403
2022/7/19,16.96562195
2022/7/20,17.77935982
2022/7/21,18.02197838
2022/7/22,17.29211617
2022/7/25,16.99757576
2022/7/26,16.50733757
2022/7/27,17.76238441
2022/7/28,17.95608139
2022/7/29,18.13480568
2022/8/1,18.41237068
2022/8/2,18.4972477
2022/8/3,18.86367416
2022/8/4,19.18517303
2022/8/5,18.95952797
2022/8/8,17.76537704
2022/8/9,17.05948067
2022/8/10,18.06890678
2022/8/11,17.91415215
2022/8/12,18.67996025
2022/8/15,19.00245667
2022/8/16,18.8496933
2022/8/17,18.30653763
2022/8/18,18.74386215
2022/8/19,17.82129288
2022/8/22,17.00756073
2022/8/23,17.1543293
2022/8/24,17.19526863
2022/8/25,17.88519287
2022/8/26,16.23476219
2022/8/29,15.77647209
2022/8/30,15.44398785
2022/8/31,15.07056999
2022/9/1,13.91536713
2022/9/2,13.62581635
2022/9/6,13.44409847
2022/9/7,13.6967802
2022/9/8,13.97243404
2022/9/9,14.36893845
2022/9/12,14.48678875
2022/9/13,13.11451244
2022/9/14,13.11151791
2022/9/15,12.91276646
2022/9/16,13.181427
2022/9/19,13.36519623
2022/9/20,13.15945435
2022/9/21,13.24434948
2022/9/22,12.545228
2022/9/23,12.50028515
2022/9/26,12.21264744
2022/9/27,12.39741421
2022/9/28,12.7200098
2022/9/29,12.20465755
2022/9/30,12.12375927
2022/10/3,12.4962883
2022/10/4,13.15046787
2022/10/5,13.19241428
2022/10/6,13.1135149
2022/10/7,12.06083679
2022/10/10,11.65534592
2022/10/11,11.57145214
2022/10/12,11.48556137
2022/10/13,11.94498253
2022/10/14,11.21290398
2022/10/17,11.87307167
2022/10/18,11.95197392
2022/10/19,12.03587055
2022/10/20,12.17868996
2022/10/21,12.45034695
2022/10/24,12.58318233
2022/10/25,13.24434948
2022/10/26,12.87980747
2022/10/27,13.15945435
2022/10/28,13.81662941
2022/10/31,13.48005199
2022/11/1,13.52599812
2022/11/2,13.20240307
2022/11/3,13.40415001
2022/11/4,14.13822556
2022/11/7,14.28304482
2022/11/8,14.58366585
2022/11/9,13.75870228
2022/11/10,15.73022461
2022/11/11,16.30649948
2022/11/14,16.27453995
2022/11/15,16.64507294
2022/11/16,15.89002419
2022/11/17,15.6573143
2022/11/18,15.38965321
2022/11/21,15.29776764
2022/11/22,16.01786423
2022/11/23,16.49825859
2022/11/25,16.24957085
2022/11/28,15.807127
2022/11/29,15.61936474
2022/11/30,16.90607834
2022/12/1,17.11786461
2022/12/2,16.85912323
2022/12/5,16.5933857
2022/12/6,15.97101212
2022/12/7,16.10387993
2022/12/8,17.15183258
2022/12/9,16.98399734
2022/12/12,17.51746368
2022/12/13,18.05392647
2022/12/14,17.65632439
2022/12/15,16.93504715
2022/12/16,16.5544281
2022/12/19,16.23774529
2022/12/20,16.06891632
2022/12/21,16.48449516
2022/12/22,15.32365894
2022/12/23,15.19079304
2022/12/27,14.10687733
2022/12/28,14.02196312
2022/12/29,14.58839703
2022/12/30,14.59938526
2023/1/3,14.30068493
2023/1/4,14.73424911
2023/1/5,14.25073338
2023/1/6,14.84414101
2023/1/9,15.61237049
2023/1/10,15.8930912
2023/1/11,15.98499584
2023/1/12,16.49448586
2023/1/13,16.88210487
2023/1/17,17.68429756
2023/1/18,17.35962105
2023/1/19,16.7482338
2023/1/20,17.82116127
2023/1/23,19.17380524
2023/1/24,19.24573326
2023/1/25,19.30367279
2023/1/26,19.78219604
2023/1/27,20.34462929
2023/1/30,19.14283752
2023/1/31,19.51746368
2023/2/1,20.92205429
2023/2/2,21.68728828
2023/2/3,21.07889938
2023/2/6,21.06791306
2023/2/7,22.15082741
2023/2/8,22.18279266
2023/2/9,22.31466103
2023/2/10,21.24373436
2023/2/13,21.76620865
2023/2/14,22.94802475
2023/2/15,22.74123573
2023/2/16,21.97999763
2023/2/17,21.36660576
2023/2/21,20.6343441
2023/2/22,20.73324585
2023/2/23,23.64033127
2023/2/24,23.26271439
2023/2/27,23.47749519
2023/2/28,23.19277954
2023/3/1,22.67529869
2023/3/2,23.29068375
2023/3/3,23.86610794
2023/3/6,23.53044319
2023/3/7,23.26866341
2023/3/8,24.16091919
2023/3/9,23.41653824
2023/3/10,22.94592857
2023/3/13,22.94692612
2023/3/14,24.04301643
2023/3/15,24.20788002
2023/3/16,25.51979065
2023/3/17,25.70363808
2023/3/20,25.87849045
2023/3/21,26.17724228
2023/3/22,26.44602013
2023/3/23,27.1684227
2023/3/24,26.75676346
2023/3/27,26.50897026
2023/3/28,26.38806725
2023/3/29,26.96158981
2023/3/30,27.36026001
2023/3/31,27.75393677
2023/4/3,27.94177628
2023/4/4,27.43020058
2023/4/5,26.85867882
2023/4/6,27.01454735
2023/4/10,27.55610275
2023/4/11,27.14644051
2023/4/12,26.47299957
2023/4/13,26.44102478
2023/4/14,26.73577881
2023/4/17,26.97957802
2023/4/18,27.64402962
2023/4/19,27.90780449
2023/4/20,27.08149338
2023/4/21,27.09647751
2023/4/24,27.01954651
2023/4/25,26.21920586
2023/4/26,26.93361473
2023/4/27,27.20339203
2023/4/28,27.72595787
2023/5/1,28.88599205
2023/5/2,28.18657303
2023/5/3,27.77891541
2023/5/4,27.53910828
2023/5/5,28.65618324
2023/5/8,29.126791
2023/5/9,28.54727554
2023/5/10,28.86101341
2023/5/11,28.55426788
2023/5/12,28.31646538
2023/5/15,28.92895508
2023/5/16,29.18874168
2023/5/17,30.15294266
2023/5/18,31.65169525
2023/5/19,31.23803902
2023/5/22,31.15011597
2023/5/23,30.66251945
2023/5/24,30.51263809
2023/5/25,37.94845963
2023/5/26,38.91366196
2023/5/30,40.07769394
2023/5/31,37.8025856
2023/6/1,39.73698044
2023/6/2,39.29434204
2023/6/5,39.13847733
2023/6/6,38.62190628
2023/6/7,37.44774628
2023/6/8,38.48200226
2023/6/9,38.74181366
2023/6/12,39.45329666
2023/6/13,40.99217987
2023/6/14,42.9657402
2023/6/15,42.62199402
2023/6/16,42.66096115
2023/6/20,43.77615356
2023/6/21,43.01370239
2023/6/22,42.99371719
2023/6/23,42.17831039
2023/6/26,40.60246277
2023/6/27,41.84555435
2023/6/28,41.0871048
2023/6/29,40.79232025
2023/6/30,42.27124405
2023/7/3,42.382164
2023/7/5,42.28623962
2023/7/6,42.07239151
2023/7/7,42.47210312
2023/7/10,42.1493454
2023/7/11,42.3741684
2023/7/12,43.87008286
2023/7/13,45.94357681
2023/7/14,45.43594742
2023/7/17,46.42721939
2023/7/18,47.45946884
2023/7/19,47.04277802
2023/7/20,45.48690796
2023/7/21,44.2767868
2023/7/24,44.57956696
2023/7/25,45.64579391
2023/7/26,45.41895676
2023/7/27,45.86663055
2023/7/28,46.71601486
2023/7/31,46.69503021
2023/8/1,46.47319031
2023/8/2,44.23682022
2023/8/3,44.4826355
2023/8/4,44.64751434
2023/8/7,45.38398361
2023/8/8,44.63153458
2023/8/9,42.52306366
2023/8/10,42.35718918
2023/8/11,40.82529449
2023/8/14,43.72119141
2023/8/15,43.90805435
2023/8/16,43.45438766
2023/8/17,43.31249237
2023/8/18,43.2675209
2023/8/21,46.93285751
2023/8/22,45.63479996
2023/8/23,47.08175278
2023/8/24,47.12870789
2023/8/25,45.98454666
2023/8/28,46.8009491
2023/8/29,48.74853134
2023/8/30,49.22818756
2023/8/31,49.31912613
2023/9/1,48.47373581
2023/9/5,48.51270676
2023/9/6,47.03065872
2023/9/7,46.21119308
2023/9/8,45.5426178
2023/9/11,45.14887238
2023/9/12,44.84107208
2023/9/13,45.45567703
2023/9/14,45.55162048
2023/9/15,43.87169647
2023/9/18,43.93766022
2023/9/19,43.49193954
2023/9/20,42.21177292
2023/9/21,40.99056244
2023/9/22,41.58317184
2023/9/25,42.19478226
2023/9/26,41.88398743
2023/9/27,42.44061661
2023/9/28,43.06121826
2023/9/29,43.47095871
2023/10/2,44.75313187
2023/10/3,43.48894119
2023/10/4,44.0126152
2023/10/5,44.65919113
2023/10/6,45.73249054
2023/10/9,45.24380875
2023/10/10,45.76847458
2023/10/11,46.77582169
2023/10/12,46.91473389
2023/10/13,45.4316864
2023/10/16,46.06528473
2023/10/17,43.90967178
2023/10/18,42.16879272
2023/10/19,42.07386017
2023/10/20,41.36031342
2023/10/23,42.94729614
2023/10/24,43.63484955
2023/10/25,41.75206757
2023/10/26,40.30000305
2023/10/27,40.47388458
2023/10/30,41.13446426
2023/10/31,40.75370407
2023/11/1,42.29771805
2023/11/2,43.47795105
2023/11/3,44.97598267
2023/11/6,45.72151184
2023/11/7,45.92538071
2023/11/8,46.54398346
2023/11/9,46.91973495
2023/11/10,48.30384445
2023/11/13,48.58864975
2023/11/14,49.62398911
2023/11/15,48.85648346
2023/11/16,49.44810486
2023/11/17,49.26622009
2023/11/20,50.37649918
2023/11/21,49.91179657
2023/11/22,48.68458939
2023/11/24,47.74520493
2023/11/27,48.21089935
2023/11/28,47.79016876
2023/11/29,48.10896683
2023/11/30,46.73984909
2023/12/1,46.73484802
2023/12/4,45.48065567
2023/12/5,46.54008102
2023/12/6,45.47765732
2023/12/7,46.57004929
2023/12/8,47.47954941
2023/12/11,46.60103989
2023/12/12,47.63046646
2023/12/13,48.06122208
2023/12/14,48.32307816
2023/12/15,48.8627739
2023/12/18,50.04911041
2023/12/19,49.57637787
2023/12/20,48.08421326
2023/12/21,48.96272278
2023/12/22,48.80281448
2023/12/26,49.2515564
2023/12/27,49.38948441
2023/12/28,49.49443054
2023/12/29,49.49443054
2024/1/2,48.14117813
2024/1/3,47.54251862
2024/1/4,47.97127914
2024/1/5,49.06966019
2024/1/8,52.22390747
2024/1/9,53.1104126
2024/1/10,54.31973648
2024/1/11,54.7914772
2024/1/12,54.67953491
2024/1/16,56.35060501
2024/1/17,56.02178955
2024/1/18,57.07520676
2024/1/19,59.4578743
2024/1/22,59.62078476
2024/1/23,59.83966827
2024/1/24,61.32783508
2024/1/25,61.58269119
2024/1/26,60.99702072
2024/1/29,62.43022156
2024/1/30,62.73904419
2024/1/31,61.49274445
2024/2/1,62.99190521
2024/2/2,66.12315369
2024/2/5,69.29340363
2024/2/6,68.18501282
2024/2/7,70.05995941
2024/2/8,69.602211
2024/2/9,72.09284973
2024/2/12,72.2077713
2024/2/13,72.08785248
2024/2/14,73.85887146
2024/2/15,72.61753845
2024/2/16,72.57255554
2024/2/20,69.41333008
2024/2/21,67.43443298
2024/2/22,78.49428558
2024/2/23,78.77312469
2024/2/26,79.047966
2024/2/27,78.65717316
2024/2/28,77.61975861
2024/2/29,79.06794739
2024/3/1,82.23318481
2024/3/4,85.18953705
2024/3/5,85.92016602
2024/3/6,88.65476227
2024/3/7,92.62173462
2024/3/8,87.48337555
2024/3/11,85.73026276
2024/3/12,91.86614227
2024/3/13,90.84165192
2024/3/14,87.89914703
2024/3/15,87.79220581
2024/3/18,88.40989685
2024/3/19,89.35242462
2024/3/20,90.3259201
2024/3/21,91.3883667
2024/3/22,94.24091339
2024/3/25,94.95355225
2024/3/26,92.5138092
2024/3/27,90.20397949
2024/3/28,90.30992126
2024/4/1,90.31691742
2024/4/2,89.4063797
2024/4/3,88.91864014
2024/4/4,85.86118317
2024/4/5,87.96312714
2024/4/8,87.08856201
2024/4/9,85.31045532
2024/4/10,86.99461365
2024/4/11,90.5697937
